DataFormatada,Ta (max)(ºC),Ta (med)(ºC),Ta (min)(ºC)
2021/11/04,34.79,28.02,20.52
2021/11/05,29.57,24.71,20.76
2021/11/06,29.43,25.96,23.31
2021/11/07,31.61,24.31,22.24
2021/11/08,32.03,25.74,22.46
2021/11/09,33.04,26.95,22.3
2021/11/10,33.84,27.41,22.16
2021/11/11,33.46,27.64,22.33
2021/11/12,33.74,27.17,24.02
2021/11/13,32.66,26.97,22.37
2021/11/14,32.62,27.2,24.09
2021/11/15,34.25,27.41,22.55
2021/11/16,32.72,26.24,22.53
2021/11/17,33.81,27.32,21.7
2021/11/18,34.68,27.59,21.38
2021/11/19,34.57,27.97,21.8
2021/11/20,35.83,28.6,21.77
2021/11/21,36.09,28.36,21.67
2021/11/22,36.73,29.41,23.23
2021/11/23,36.75,29.45,23.27
2021/11/24,37.08,29.65,23.71
2021/11/25,36.52,29.07,24.22
2021/11/26,34.17,27.05,22.55
2021/11/27,36.2,28.48,22.51
2021/11/28,29.34,25.47,23.05
2021/11/29,34.7,26.38,22.92
2021/11/30,31.48,26.41,22.94
2021/12/01,37.09,28.02,21.37
2021/12/02,33.72,26.11,20.39
2021/12/03,32.9,26.45,23.67
2021/12/04,28.95,24.29,20.57
2021/12/05,33.14,25.03,20.61
2021/12/06,33.08,26.25,20.68
2021/12/07,32.42,26.63,22.03
2021/12/08,34.42,28.04,22.05
2021/12/09,32.66,27.41,23.18
2021/12/10,32.87,26.85,22.77
2021/12/11,31.97,26.67,23.05
2021/12/12,33.53,26.7,22.09
2021/12/13,34.61,27.6,21.38
2021/12/14,34.93,28.35,21.97
2021/12/15,34.58,27.42,20.71
2021/12/16,34.38,27.71,23.01
2021/12/17,35.65,28.62,23.19
2021/12/18,34.04,27.79,23.12
2021/12/19,34.77,28.01,22.94
2021/12/20,32.98,27.12,23.95
2021/12/21,30.3,26.17,23.1
2021/12/22,30.96,25.09,22.56
2021/12/23,34.6,27.07,23.08
2021/12/24,30.04,24.47,21.78
2021/12/25,28.2,23.02,20.87
2021/12/26,30.39,24.1,21.1
2021/12/27,30.05,24.7,21.28
2021/12/28,31.94,26,21.86
2021/12/29,31.42,25.65,20.77
2021/12/30,31.43,24.77,20.25
2021/12/31,29.84,23.8,21.51
2022/01/01,31.84,25.75,21.19
2022/01/02,31.21,25.29,22.31
2022/01/03,32.65,26.19,21.97
2022/01/04,33.33,25.71,20.88
2022/01/05,32.78,26.26,21.24
2022/01/06,32.97,25.71,21.59
2022/01/07,27.06,24.15,22.38
2022/01/08,31.47,25.62,22.36
2022/01/09,29.71,25.29,22.2
2022/01/10,31.54,25.67,22.19
2022/01/11,33.91,26.21,21.43
2022/01/12,33.47,26.44,21.55
2022/01/13,33.11,26.36,19.39
2022/01/14,33.08,26.49,21.91
2022/01/15,33.87,26.16,21.71
2022/01/16,32.34,26.17,21.59
2022/01/17,33.94,27.02,21.89
2022/01/18,33.41,26.12,20.94
2022/01/19,33.91,26.34,21.16
2022/01/20,33.66,27.18,22.02
2022/01/21,33.85,27.2,22.98
2022/01/22,34.25,26.59,21.74
2022/01/23,34.07,26.1,21.93
2022/01/24,32.76,24.63,21.47
2022/01/25,32.7,25.54,19.88
2022/01/26,33.07,26.25,20.73
2022/01/27,33.01,25.64,20.62
2022/01/28,32.03,25.26,21.67
2022/01/29,30.13,22.79,19.32
2022/01/30,31.96,25.52,21.33
2022/01/31,32.47,26.1,21.73
2022/02/01,33.38,26.53,21.27
2022/02/02,33.79,26.89,20.98
2022/02/03,33.71,26.96,22.22
2022/02/04,33.2,26.25,21.58
2022/02/05,33.01,26.31,20.71
2022/02/06,34.18,26.28,20.49
2022/02/07,34.54,26.75,21.13
2022/02/08,34.06,26.35,19.97
2022/02/09,36.57,27.59,20.36
2022/02/10,35.42,27.62,23.48
2022/02/11,30.89,25.38,22.07
2022/02/12,30.64,24.91,21.65
2022/02/13,30.78,24.8,21.57
2022/02/14,32.58,25.18,21.71
2022/02/15,33.32,26.54,21.78
2022/02/16,33.84,26.35,20.46
2022/02/17,34.47,26.77,21.76
2022/02/18,34.49,27.08,21.75
2022/02/19,33.83,26.93,21.91
2022/02/20,27.95,23.72,21.37
2022/02/21,33.44,26.61,22.6
2022/02/22,33.04,26.6,22.32
2022/02/23,34.29,25.95,21.02
2022/02/24,34.93,27.1,20.91
2022/02/25,34.04,27.06,21.73
2022/02/26,34.41,26.95,21.64
2022/02/27,33.39,26.3,20.45
2022/02/28,34.26,26.97,21.23
2022/03/01,31.74,26.43,22.14
2022/03/02,31.85,25.79,21.46
2022/03/03,32.84,25.62,21.48
2022/03/04,33.16,24.82,21.73
2022/03/05,31.52,25.05,21.79
2022/03/06,31.61,25.9,21.83
2022/03/07,30.07,24.14,21.05
2022/03/08,32.32,25.15,19.51
2022/03/09,32.42,26.24,22.11
2022/03/10,33.52,26.96,21.63
2022/03/11,32.24,26.31,21.57
2022/03/12,32.76,25.69,19.72
2022/03/13,34.38,27.5,22.38
2022/03/14,35.04,27.95,23.26
2022/03/15,34.19,26.67,23.31
2022/03/16,32.39,25.91,21.89
2022/03/17,31.45,25.16,22.38
2022/03/18,32.47,25.94,21.43
2022/03/19,34.85,26.35,19.61
2022/03/20,33.91,26.87,21.39
2022/03/21,34.42,28.53,23.75
2022/03/22,34.7,28.76,22.79
2022/03/23,32.32,26.13,22.47
2022/03/24,31.42,25.32,21.69
2022/03/25,33.94,26.84,20.62
2022/03/26,34.68,27.53,22.51
2022/03/27,34.26,26.94,23.43
2022/03/28,33.02,26.42,22.87
2022/03/29,34.35,26.83,21.73
2022/03/30,34.59,27.45,21.71
2022/03/31,35.59,27.63,24.01
2022/04/01,34.04,26.98,22.79
2022/04/02,31.72,26.28,22.79
2022/04/03,35.73,27.69,21.48
2022/04/04,35.56,27.66,22.01
2022/04/05,34.44,27.72,21.84
2022/04/06,35.63,28.12,23
2022/04/07,36.23,26.96,19.9
2022/04/08,35.79,28.43,23.22
2022/04/09,35.51,29.25,24.21
2022/04/10,36.53,29.13,24.25
2022/04/11,35.23,27.38,21.91
2022/04/12,35.23,27.38,21.91
2022/04/13,34.46,26.64,20.94
2022/04/14,34.85,26.84,19.32
2022/04/15,35.98,27.81,21.59
2022/04/16,34.86,26.87,21.97
2022/04/17,33.91,25.42,21.76
2022/04/18,31.08,25.71,22.59
2022/04/19,28.04,24.16,21.62
2022/04/20,30.03,24.98,21.19
2022/04/21,31.39,25.65,21.9
2022/04/22,33.66,26.21,21.21
2022/04/23,33.18,26.57,22.6
2022/04/24,33.85,27.29,22.07
2022/04/25,33.83,26.33,22.37
2022/04/26,34.07,25.98,18.95
2022/04/27,33.4,26.18,20.92
2022/04/28,32.95,25.66,18.23
2022/04/29,30.78,24.8,18.68
2022/04/30,33.84,25.66,19.04
2022/05/01,32.08,25.57,18.27
2022/05/02,33.42,25.88,18.62
2022/05/03,34.04,26.68,20.04
2022/05/04,31.97,25.86,22.44
2022/05/05,34.99,26.17,21.47
2022/05/06,35.47,27.01,20.12
2022/05/07,34.74,26.7,20.79
2022/05/08,33.87,26.04,17.63
2022/05/09,33.12,25.95,19.03
2022/05/10,31.32,25.04,18.49
2022/05/11,31.39,25.11,19.68
2022/05/12,31.88,24.58,17.89
2022/05/13,35.07,27.8,20.95
2022/05/14,35.84,28.76,23.37
2022/05/15,33.96,27.14,21.41
2022/05/16,31.58,25.48,19.67
2022/05/17,34.41,26.98,20.28
2022/05/18,35.92,26.87,21.27
2022/05/19,36.47,27.53,20.36
2022/05/20,32.3,25.91,22.83
2022/05/21,24.38,22.47,21.36
2022/05/22,27.98,23.07,20.56
2022/05/23,30.72,24.02,19.6
2022/05/24,29.65,24.22,18.94
2022/05/25,28.47,22.94,20.14
2022/05/26,27.66,23.34,20.88
2022/05/27,30.64,24.29,20.61
2022/05/28,31.24,23.96,18.74
2022/05/29,30.12,24.75,20.4
2022/05/30,30.14,23.33,20.66
2022/05/31,30.21,23.68,21.14
2022/06/01,30.86,24.73,20.41
2022/06/02,29.5,24.47,21.55
2022/06/03,31.68,25.26,21.76
2022/06/04,30.6,24.69,20.43
2022/06/05,29.15,23.05,19.9
2022/06/06,28.08,22.79,19.42
2022/06/07,30.39,22.82,16.8
2022/06/08,32.03,23.4,16.08
2022/06/09,32.68,24.22,17.13
2022/06/10,31.2,24.33,19.97
2022/06/11,31.94,25.88,20.88
2022/06/12,32.44,25.66,20.39
2022/06/13,33.27,25.14,19.18
2022/06/14,32.3,25.19,19.6
2022/06/15,27.82,23.86,20.86
2022/06/16,30,22.98,16.55
2022/06/17,30.06,23.19,18.3
2022/06/18,32.8,23.83,16.15
2022/06/19,33.27,25.13,17.43
2022/06/20,29.75,23.39,18.23
2022/06/21,26.85,22.3,20
2022/06/22,30.75,24.07,16.36
2022/06/23,30.5,23.85,18.66
2022/06/24,29.42,23.53,20.1
2022/06/25,31.35,22.81,16.36
2022/06/26,30.26,22.58,15.89
2022/06/27,29.45,22.14,14.76
2022/06/28,30.62,23.19,16.67
2022/06/29,31.69,22.46,14.76
2022/06/30,30.64,22.9,15.8
2022/07/01,29.78,23.31,17
2022/07/02,28.75,23.37,19.96
2022/07/03,29.91,23.44,19.26
2022/07/04,27.6,23.09,16.4
2022/07/05,29.57,24.06,18.67
2022/07/06,31.52,23.79,16.75
2022/07/07,29.27,24.33,19.58
2022/07/08,30.14,23.21,17.09
2022/07/09,30.8,23.57,17.08
2022/07/10,30.44,23.35,19.13
2022/07/11,31.2,23.45,17.11
2022/07/12,33.08,24.53,17.15
2022/07/13,30.11,23.04,21.19
2022/07/14,31.16,24.08,20.26
2022/07/15,31.38,22.85,15.76
2022/07/16,31.95,22.84,15.37
2022/07/17,31.09,23.63,15.64
2022/07/18,31.19,23.27,13.52
2022/07/19,31.12,23.7,19.58
2022/07/20,29.28,22.75,14.63
2022/07/21,30.9,24.39,20.19
2022/07/22,30.9,23.33,18.09
2022/07/23,31.05,23.83,17.93
2022/07/24,32.15,24.91,19.43
2022/07/25,30.94,23.84,16.22
2022/07/26,30,23.49,19.02
2022/07/27,29.89,23.39,19.29
2022/07/28,32.13,23.96,16.64
2022/07/29,33.42,24.91,18.1
2022/07/30,35.01,26.37,20.06
2022/07/31,34.6,26.99,20.92
2022/08/01,33.03,25.24,19.2
2022/08/02,32.35,24.94,17.07
2022/08/03,33.26,26.23,21.25
2022/08/04,28.92,23.79,18.83
2022/08/05,33.19,25.09,17.35
2022/08/06,34.21,25.23,16.5
2022/08/07,33.45,25.86,19.26
2022/08/08,30.77,23.78,19.25
2022/08/09,32.79,23.78,15.79
2022/08/10,32.54,23.4,17.52
2022/08/11,34.89,24.1,14.35
2022/08/12,34.83,26.12,15.94
2022/08/13,32.05,24.88,17.66
2022/08/14,26.82,22.4,18.92
2022/08/15,29.24,22.87,18.51
2022/08/16,29.14,23.44,19.8
2022/08/17,32.08,24.79,19.02
2022/08/18,31.76,24.48,19.2
2022/08/19,31.03,22.86,16.18
2022/08/20,31.55,24.03,15.39
2022/08/21,29.69,22.93,16.32
2022/08/22,30.36,23.87,19.14
2022/08/23,30.18,24.01,19
2022/08/24,32.06,24.45,18.65
2022/08/25,30.16,23.89,16.47
2022/08/26,32.27,23.91,15.58
2022/08/27,31.92,25.16,19.09
2022/08/28,32.93,25.19,20.04
2022/08/29,33.32,25.5,19.38
2022/08/30,32.36,25.48,19.4
2022/08/31,28.79,22.39,17.74
2022/09/01,28.98,22.65,17.47
2022/09/02,31.9,24.33,18.78
2022/09/03,33.72,25.48,19.19
2022/09/04,31.79,25.02,20.14
2022/09/05,31.82,25.08,18.28
2022/09/06,32.41,24.89,17.53
2022/09/07,32.84,25.47,16.76
2022/09/08,33.08,25.53,19.48
2022/09/09,32.85,25.05,19.46
2022/09/10,33.95,26.09,19.72
2022/09/11,33.44,25.22,18.6
2022/09/12,33.5,26.07,18.87
2022/09/13,32.54,24.73,18.82
2022/09/14,35.39,25.63,19.03
2022/09/15,35.93,27.22,18.88
2022/09/16,34.18,26.74,21.93
2022/09/17,34.77,26.5,17.64
2022/09/18,34.36,26.94,20.32
2022/09/19,33.59,26.28,19.42
2022/09/20,34.01,26.9,19.48
2022/09/21,35.78,27.86,19.82
2022/09/22,36.55,27.49,20.3
2022/09/23,37.42,28.69,20.02
2022/09/24,36.68,29.39,23.11
2022/09/25,34.9,27.91,22.67
2022/09/26,33.5,26.3,18.12
2022/09/27,34.03,26.45,20.26
2022/09/28,35.42,27.37,19.24
2022/09/29,35.29,27.68,20.44
2022/09/30,35.52,27.59,20.46
2022/10/01,33.79,26.89,18.99
2022/10/02,35.34,27.36,19.25
2022/10/03,35.51,26.88,19.9
2022/10/04,36.54,27.08,19.26
2022/10/05,36.54,28.8,22.02
2022/10/06,35.82,28.45,22.8
2022/10/07,34.27,27.73,23.07
2022/10/08,37.87,29.49,19.38
2022/10/09,35.38,28.45,21.55
2022/10/10,35.68,28.89,24.13
2022/10/11,34.46,28,23.19
2022/10/12,32.98,26.92,20.51
2022/10/13,34.61,27.47,20.06
2022/10/14,33.92,27.26,22.44
2022/10/15,34.9,27.43,19.73
2022/10/16,35.24,27.54,20.06
2022/10/17,34.81,27.09,20.45
2022/10/18,34.99,27.87,22.26
2022/10/19,34.66,28.21,22.91
2022/10/20,34.9,27.22,21.19
2022/10/21,35.64,27.95,21.24
2022/10/22,36.48,28.46,21.99
2022/10/23,34.5,27.84,22.6
2022/10/24,36.93,29.17,23.74
2022/10/25,35.49,27.99,22.16
2022/10/26,29.84,24.92,21.63
2022/10/27,32.19,25.73,23.17
2022/10/28,33.86,27.36,22.74
2022/10/29,35.46,28.04,21.47
2022/10/30,35.43,28.38,21.8
2022/10/31,35.33,28.28,21.89
2022/11/01,35.11,28.56,23.07
2022/11/02,35.95,26.97,21.57
2022/11/03,34.16,26.95,21.25
2022/11/04,25.09,22.57,20.64
2022/11/05,28.85,23.84,21.29
2022/11/06,28.25,23.58,20.54
2022/11/07,31.66,25.59,21.71
2022/11/08,29.02,24.82,20.82
2022/11/09,32.79,24.96,21.75
2022/11/10,31.55,25.18,20.66
2022/11/11,33.84,25.81,20.89
2022/11/12,33.58,27.46,23
2022/11/13,32.91,26.88,22.73
2022/11/14,33.12,26.47,21.27
2022/11/15,33.79,26.98,21.49
2022/11/16,33.54,26.56,21.53
2022/11/17,33.37,26.7,21.3
2022/11/18,31.27,25.85,22.07
2022/11/19,29.78,25.38,22.21
2022/11/20,31.1,25.87,22.46
2022/11/21,32.84,26.21,21.13
2022/11/22,33.23,26.58,21.39
2022/11/23,32.21,26.14,21.52
2022/11/24,33.7,26.71,20.98
2022/11/25,32.25,24.93,20.98
2022/11/26,32.56,25.94,21.76
2022/11/27,28.98,24.21,20.85
2022/11/28,26.22,22.7,21.65
2022/11/29,28.04,22.8,20.76
2022/11/30,30.39,24.5,20.74
2022/12/01,29.75,23.92,21.93
2022/12/02,30.24,24.75,21.56
2022/12/03,31.81,25.69,20.57
2022/12/04,32.98,25.34,21.53
2022/12/05,30.52,24.73,21.85
2022/12/06,28.67,24.06,22.26
2022/12/07,31.4,25.11,20.78
2022/12/08,32.53,25.07,20.56
2022/12/09,34.21,26.11,19.88
2022/12/10,33.96,26.49,20.65
2022/12/11,33.18,26.22,21.25
2022/12/12,34.98,26.42,19.56
2022/12/13,34.01,25.63,18.25
2022/12/14,35.29,26.31,18.92
2022/12/15,34.28,26.67,20.64
2022/12/16,32.36,25.05,20.89
2022/12/17,33.22,26.15,21.41
2022/12/18,33.15,26.79,21.25
2022/12/19,32.6,25.53,19.75
2022/12/20,34.35,25.53,18.37
2022/12/21,35.45,26.51,18.74
2022/12/22,29.81,24.45,21.51
2022/12/23,30.29,23.34,21.19
2022/12/24,31.56,25.09,21.62
2022/12/25,29.47,23.36,21.39
2022/12/26,31.26,25.29,20.68
2022/12/27,31.54,25.48,22.21
2022/12/28,32.28,25.44,20.92
2022/12/29,31.78,25.9,21.49
2022/12/30,32.39,26.22,20.32
2022/12/31,32.33,26.23,20.7
2023/01/01,32.85,26.02,21.15
2023/01/02,30.16,25.31,22.45
2023/01/03,31.23,24.79,22.28
2023/01/04,32.29,25.26,21.21
2023/01/05,32.74,25.94,21.23
2023/01/06,35.2,27.28,21.45
2023/01/07,33.34,26.38,22.25
2023/01/08,33.21,25.98,20.63
2023/01/09,35.04,26.9,20.22
2023/01/10,34.04,26.38,21.47
2023/01/11,34.46,26.99,21.81
2023/01/12,34.93,27.33,22.77
2023/01/13,34.1,27.15,21.62
2023/01/14,33.85,27.17,22.83
2023/01/15,32.37,25.62,21.61
2023/01/16,32.05,24.83,20.28
2023/01/17,32.26,25.91,21.67
2023/01/18,33.51,26.35,21.84
2023/01/19,30.56,25.62,21.34
2023/01/20,30.22,24.35,19.71
2023/01/21,35.23,26.59,19.25
2023/01/22,34.54,27.27,22.26
2023/01/23,32.43,24.86,21.31
2023/01/24,33.56,26.33,20.99
2023/01/25,34.89,27.24,20.15
2023/01/26,35.13,26.65,18.36
2023/01/27,34.99,27.15,21.89
2023/01/28,35.68,27.61,21.33
2023/01/29,35.04,27.06,20.05
2023/01/30,35.06,27.16,21.31
2023/01/31,34.57,28.14,23.86
2023/02/01,33.1,26.88,22.56
2023/02/02,34.16,27.66,22.93
2023/02/03,36.29,27.93,23.71
2023/02/04,36.73,28.44,22.43
2023/02/05,36.19,28.34,21.69
2023/02/06,34.88,28.62,24.42
2023/02/07,33.91,27,22.86
2023/02/08,36.31,26.98,18.42
2023/02/09,36.27,27.86,20.82
2023/02/10,35.96,29.22,24.82
2023/02/11,35.53,28.82,23.88
2023/02/12,36.9,28.36,21.04
2023/02/13,36.23,29.4,23.99
2023/02/14,35.69,28.09,21.98
2023/02/15,36.33,28.01,22.31
2023/02/16,36.28,28.71,22.58
2023/02/17,36.47,28.9,23.47
2023/02/18,35.65,29.17,22.98
2023/02/19,33.92,28.13,23.94
2023/02/20,29.34,26.32,22.89
2023/02/21,35.79,28.51,23.31
2023/02/22,36.52,29.02,21.31
2023/02/23,36.18,28.77,20.88
2023/02/24,36.68,28.93,22.5
2023/02/25,34.91,27.84,22.82
2023/02/26,36.7,28.18,23
2023/02/27,36.57,29.22,23.33
2023/02/28,36.55,29.08,22.86
2023/03/01,35.95,29.26,22.99
2023/03/02,36.65,29.04,22.99
2023/03/03,36.57,29.55,23.32
2023/03/04,36.2,28.72,23.45
2023/03/05,37.35,29.14,22.73
2023/03/06,37.65,30.4,23.79
2023/03/07,37.13,29.52,22.36
2023/03/08,36.71,28.93,21.8
2023/03/09,36.23,29.41,22.33
2023/03/10,34.58,27.99,23.1
2023/03/11,34.47,27.39,22.55
2023/03/12,35.45,28.64,22.53
2023/03/13,34.66,28.24,23.55
2023/03/14,31.37,26.31,23.24
2023/03/15,30.34,25.01,20.04
2023/03/16,33.83,26.14,20.1
2023/03/17,34.17,27.79,22.52
2023/03/18,29.45,25.55,21.59
2023/03/19,34.09,26.13,21.32
2023/03/20,31.62,24.57,20.99
2023/03/21,28.34,24.24,21.29
2023/03/22,29.91,24.06,21.71
2023/03/23,33.96,26.63,21.76
2023/03/24,32.84,25.83,20.55
2023/03/25,33.97,26.93,22.55
2023/03/26,null,null,null
2023/03/27,null,null,null
2023/03/28,null,null,null
2023/03/29,null,null,null
2023/03/30,null,null,null
2023/03/31,null,null,null
2023/04/01,34.46,25.92,19.81
2023/04/02,33.65,26.31,20.54
2023/04/03,33.03,26.18,21.67
2023/04/04,33.53,26.89,21.65
2023/04/05,32.44,26.64,22.59
2023/04/06,32.83,26.44,21.67
2023/04/07,31.54,26.05,21.87
2023/04/08,35.17,28.15,22.77
2023/04/09,33.07,26.32,22.87
2023/04/10,36.15,27.75,23.11
2023/04/11,35.04,26.65,20.74
2023/04/12,34.29,27.35,21.69
2023/04/13,33.27,26.75,21.22
2023/04/14,34.24,27.62,23.67
2023/04/15,36.38,26.64,19.64
2023/04/16,35.89,27.26,19.94
2023/04/17,34.84,27.22,20.49
2023/04/18,36.44,27.02,19.38
2023/04/19,35.47,28.1,22.63
2023/04/20,35.62,26.86,22.49
2023/04/21,35.68,27.68,21.08
2023/04/22,32.3,26.09,20.56
2023/04/23,33.37,25.1,19.7
2023/04/24,32.81,25.68,20.15
2023/04/25,33.34,26.47,20.04
2023/04/26,31.6,26.9,21.65
2023/04/27,32.32,26.11,21.92
2023/04/28,34.7,26.48,20.73
2023/04/29,35.24,27.4,22.52
2023/04/30,35.65,27.46,22.82
2023/05/01,29.1,24.75,22.95
2023/05/02,31.09,25.9,22.69
2023/05/03,32.16,26.23,23.3
2023/05/04,32.44,25.95,21.83
2023/05/05,32.61,27.08,23.56
2023/05/06,32.8,25.87,22.25
2023/05/07,32.84,26.28,21.34
2023/05/08,33.53,26.26,21.16
2023/05/09,33.81,26.76,21.47
2023/05/10,34.06,26.68,20.72
2023/05/11,34.2,26.7,22.18
2023/05/12,35.22,27.06,21.77
2023/05/13,34.32,26.75,23.37
2023/05/14,32.27,26.02,23.42
2023/05/15,32.44,25.74,21.74
2023/05/16,33.23,26.45,21.71
2023/05/17,32.57,26.27,21.07
2023/05/18,31.45,26.04,22.81
2023/05/19,30.3,25.39,22.07
2023/05/20,27.88,24.23,20.14
2023/05/21,30.7,25.14,18.19
2023/05/22,31.29,25.87,21.43
2023/05/23,28.74,23.83,22.03
2023/05/24,28.89,23.97,19.12
2023/05/25,30.9,24.49,19.62
2023/05/26,30.56,24.9,22.21
2023/05/27,29.39,24.02,21.46
2023/05/28,31.06,24.87,21.76
2023/05/29,33.28,26.23,20.05
2023/05/30,32.51,26.47,22.89
2023/05/31,31.55,24.4,19.65
2023/06/01,32.34,25.12,18.23
2023/06/02,32.07,25.61,20.16
2023/06/03,30.12,24.65,21.9
2023/06/04,28.15,24.66,22.2
2023/06/05,28.14,23.3,19.74
2023/06/06,31.77,24.13,17.59
2023/06/07,30.52,24.48,20.91
2023/06/08,29.98,24.25,21.09
2023/06/09,31.21,24.78,19.14
2023/06/10,32.78,25.58,18.58
2023/06/11,32.46,25.17,19.89
2023/06/12,32.66,25.81,22.02
2023/06/13,29.36,24.66,19
2023/06/14,31.98,25.34,17.73
2023/06/15,31.9,25.51,19.99
2023/06/16,31.96,25.51,20.94
2023/06/17,32.12,24.63,18.49
2023/06/18,32.77,25.04,17.63
2023/06/19,31.62,25.55,20.8
2023/06/20,27.88,23.25,20.52
2023/06/21,28.62,22.42,18.62
2023/06/22,27.95,22.34,18.32
2023/06/23,27.18,22.76,18.28
2023/06/24,30.53,24.29,20.31
2023/06/25,32.28,25.56,21.42
2023/06/26,30.46,24.22,16.17
2023/06/27,30.39,23.88,20.36
2023/06/28,31.38,24.33,19.88
2023/06/29,32.75,25.09,19.2
2023/06/30,31.55,25.41,20.69
2023/07/01,30.73,24.16,20.08
2023/07/02,32.55,24.58,18.62
2023/07/03,31.31,24.23,19.39
2023/07/04,30.61,24.37,19.88
2023/07/05,29.6,23.14,16.34
2023/07/06,31.27,23.92,15.82
2023/07/07,29.96,24.51,18.75
2023/07/08,29.6,24.79,20.78
2023/07/09,34.32,26.3,19.32
2023/07/10,30.66,25.33,19.81
2023/07/11,34.18,26.23,20.62
2023/07/12,33.42,25.5,19.53
2023/07/13,33.02,24.48,18.16
2023/07/14,34.86,25.11,15.52
2023/07/15,34.6,25.69,15.45
2023/07/16,32.39,25.6,18.68
2023/07/17,32.71,25.24,18.62
2023/07/18,32.44,24.97,17.61
2023/07/19,31.62,24.69,15.63
2023/07/20,31.38,24.91,19.56
2023/07/21,30.82,23.73,19.19
2023/07/22,32.47,24.39,16.95
2023/07/23,32.75,24.57,16.79
2023/07/24,31.97,24.78,16.81
2023/07/25,32.37,24.31,14.13
2023/07/26,33.3,25.72,19
2023/07/27,31.25,24.36,18.01
2023/07/28,33.82,26.2,17.91
2023/07/29,33.49,26.19,20.04
2023/07/30,32.6,26.31,21.59
2023/07/31,31.76,25.42,20.19
2023/08/01,32.19,24.96,20.2
2023/08/02,30.32,23.88,20.07
2023/08/03,30.37,24.45,20.11
2023/08/04,31.76,23.87,17.9
2023/08/05,32.82,24.11,13.43
2023/08/06,33.62,26.15,20.34
2023/08/07,32.49,25.33,20.35
2023/08/08,33.48,25.99,19.56
2023/08/09,28.56,23.56,19.34
2023/08/10,31.64,24.56,19.78
2023/08/11,31.94,24.91,18.57
2023/08/12,32.39,25.52,20.62
2023/08/13,32.95,25.22,17.71
2023/08/14,32.45,24.93,16.56
2023/08/15,30.78,24.61,19.14
2023/08/16,33.04,25.09,18.71
2023/08/17,32.42,24.81,16.25
2023/08/18,31.97,25.58,19.42
2023/08/19,34.57,25.81,18.55
2023/08/20,34.12,27.27,22.57
2023/08/21,36.81,28.56,19.76
2023/08/22,35.69,27.99,20.72
2023/08/23,35.58,27.59,20.81
2023/08/24,36.24,28.06,20.83
2023/08/25,37.62,26.97,18.7
2023/08/26,38.51,26.2,15.9
2023/08/27,39.26,29.19,17.73
2023/08/28,34.13,27.88,22.78
2023/08/29,34.24,27.95,22.33
2023/08/30,36.98,27.72,20.96
2023/08/31,36.21,28.27,20.95
2023/09/01,35.57,27.99,23.02
2023/09/02,35.13,27.61,21.11
2023/09/03,34.69,27.75,21.01
2023/09/04,33.94,26.81,20.18
2023/09/05,34.54,27.49,21.74
2023/09/06,34.46,27.25,21.66
2023/09/07,33.82,26.93,21.42
2023/09/08,31.91,25.59,19.94
2023/09/09,33.81,26.43,19.37
2023/09/10,34.25,26.55,20.25
2023/09/11,32.89,26.4,20.86
2023/09/12,34.93,26.84,20.42
2023/09/13,34.07,27.21,20.93
2023/09/14,33.75,26.21,20.21
2023/09/15,37.26,27.91,17.69
2023/09/16,34.44,27.95,22.71
2023/09/17,34.58,26.89,19.82
2023/09/18,32.78,26.59,21.47
2023/09/19,31.17,26.05,20.96
2023/09/20,33.4,27.09,23.33
2023/09/21,33.92,26.9,20.07
2023/09/22,34.72,27.3,21.56
2023/09/23,35.48,27.11,21.6
2023/09/24,36.96,28.54,22.32
2023/09/25,39.35,29.29,21.79
2023/09/26,37.87,29.22,21.61
2023/09/27,36.19,28.71,22.03
2023/09/28,38.34,28.58,21.16
2023/09/29,37.94,29.78,19.03
2023/09/30,35.95,28.3,21.47
2023/10/01,36.21,27.03,19.76
2023/10/02,37.44,28.27,21.5
2023/10/03,37.23,28.38,19.88
2023/10/04,37.42,28.88,21.6
2023/10/05,37.05,29.52,22.64
2023/10/06,36.31,29.09,22.15
2023/10/07,36.58,28.69,22.29
2023/10/08,35.36,28.76,23.01
2023/10/09,36.89,28.01,22.65
2023/10/10,36.55,28.75,21.43
2023/10/11,35.89,28.41,21.5
2023/10/12,34.85,26.61,20.78
2023/10/13,37.46,28.94,21.55
2023/10/14,36.08,29.15,23.48
2023/10/15,34.11,28.24,23.88
2023/10/16,34.28,27.8,20.89
2023/10/17,34.22,27.32,20.6
2023/10/18,35.93,26.68,18.99
2023/10/19,35.38,27.22,21.19
2023/10/20,36.68,28.7,21.34
2023/10/21,36.06,28.84,22.47
2023/10/22,35.75,28.64,22.29
2023/10/23,36.01,28.96,24.07
2023/10/24,35.68,28.01,21.63
2023/10/25,38.53,29.37,21.49
2023/10/26,39.5,30.75,22.71
2023/10/27,38.64,30.56,21.19
2023/10/28,37.91,30.83,24.18
2023/10/29,35.87,28.39,22.63
2023/10/30,36.77,27.83,21.34
2023/10/31,37.36,28.69,20
2023/11/01,37.78,30.04,23.5
2023/11/02,37.34,30.07,23.45
2023/11/03,32.68,26.25,21.3
2023/11/04,35.83,28.72,23.96
2023/11/05,38,30.78,24.09
2023/11/06,35.55,28.96,24.54
2023/11/07,34.47,28.5,24.17
2023/11/08,33.24,27.51,23.06
2023/11/09,34.29,27.95,23.38
2023/11/10,36.21,28.79,21.74
2023/11/11,35.78,28.28,20.89
